id,num_orders
1086936,209.70304535172517
1088412,209.70304535172517
1236400,205.98650172197986
1244516,205.98650172197986
1380381,205.98650172197986
1495062,235.9770854116144
1439647,235.9770854116144
1019214,235.9770854116144
1316160,209.70304535172517
1022008,209.70304535172517
1138248,209.70304535172517
1052922,205.98650172197986
1181474,205.98650172197986
1046475,205.98650172197986
1216688,235.34190598059018
1067565,235.34190598059018
1008328,235.34190598059018
1430287,212.67958997759433
1406716,212.67958997759433
1105380,212.67958997759433
1248694,222.24645142507242
1252163,222.24645142507242
1443474,222.24645142507242
1033716,212.67958997759433
1300295,212.67958997759433
1311882,212.67958997759433
1257968,209.70304535172517
1226362,209.70304535172517
1030655,209.70304535172517
1210527,337.8885960299994
1278927,228.08695299562837
1232239,228.08695299562837
1133067,315.83822106689666
1382522,315.83822106689666
1219136,315.83822106689666
1498130,205.98650172197986
1251629,205.98650172197986
1032092,205.98650172197986
1249865,241.779354143837
1207630,241.779354143837
1144733,241.779354143837
1436768,212.67958997759433
1148964,212.67958997759433
1237346,324.2923527218575
1206015,209.70304535172517
1105113,209.70304535172517
1430481,205.98650172197986
1001589,316.2193833909764
1224132,316.2193833909764
1074380,235.9770854116144
1097109,235.9770854116144
1211246,235.9770854116144
1390579,209.70304535172517
1473058,209.70304535172517
1186964,209.70304535172517
1222837,205.98650172197986
1342393,205.98650172197986
1170472,235.34190598059018
1170791,235.34190598059018
1046653,235.34190598059018
1195179,212.67958997759433
1332509,212.67958997759433
1438300,212.67958997759433
1435748,222.24645142507242
1052668,222.24645142507242
1227060,222.24645142507242
1342252,212.67958997759433
1143109,212.67958997759433
1394807,212.67958997759433
1448374,209.70304535172517
1028680,209.70304535172517
1079691,209.70304535172517
1402079,228.08695299562837
1424446,332.9444360392431
1133297,315.83822106689666
1076214,315.83822106689666
1173823,315.83822106689666
1488584,205.98650172197986
1072892,205.98650172197986
1277491,205.98650172197986
1290868,241.779354143837
1048888,241.779354143837
1138141,241.779354143837
1473125,212.67958997759433
1196726,212.67958997759433
1179278,212.67958997759433
1282305,209.70304535172517
1359903,209.70304535172517
1355143,209.70304535172517
1095889,205.98650172197986
1250665,205.98650172197986
1426610,205.98650172197986
1390104,235.9770854116144
1051519,235.9770854116144
1337584,235.9770854116144
1332667,366.53399047869175
1075942,366.53399047869175
1109804,251.54586282818997
1316684,247.66726913313914
1248315,247.66726913313914
1113611,247.66726913313914
1110867,277.1580899909708
1247289,277.1580899909708
1022953,277.1580899909708
1160081,249.92746280426599
1120430,249.92746280426599
1487280,249.92746280426599
1020081,261.45444743231303
1329551,261.45444743231303
1137610,261.45444743231303
1072530,249.92746280426599
1115708,249.92746280426599
1203532,249.92746280426599
1494216,366.53399047869175
1116374,251.54586282818997
1032497,251.54586282818997
1413930,388.02524915284914
1136118,269.9240190261963
1254872,375.1116506705842
1398257,357.90617436408655
1364001,357.90617436408655
1369843,357.90617436408655
1379360,247.66726913313914
1442044,247.66726913313914
1285290,247.66726913313914
1129707,251.54586282818997
1086750,251.54586282818997
1147262,251.54586282818997
1025605,248.83355176915498
1414158,248.83355176915498
1082079,248.83355176915498
1467510,275.56252778646706
1374892,275.56252778646706
1171352,275.56252778646706
1213246,249.92746280426599
1279131,249.92746280426599
1256386,364.88990102096386
1234220,366.53399047869175
1008206,251.54586282818997
1267686,251.54586282818997
1470186,247.66726913313914
1233312,247.66726913313914
1279379,247.66726913313914
1431703,379.1778289971223
1339938,277.66123186115726
1010552,277.66123186115726
1237947,324.2923527218575
1175098,324.2923527218575
1066074,209.70304535172517
1045918,205.98650172197986
1226081,205.98650172197986
1148633,235.34190598059018
1441429,235.34190598059018
1291804,235.34190598059018
1305194,212.67958997759433
1327840,212.67958997759433
1320801,212.67958997759433
1467101,222.24645142507242
1473989,222.24645142507242
1466330,222.24645142507242
1390856,209.70304535172517
1120639,209.70304535172517
1279275,209.70304535172517
1166120,337.8885960299994
1128404,228.08695299562837
1252491,228.08695299562837
1328056,315.83822106689666
1452353,315.83822106689666
1353276,315.83822106689666
1297182,205.98650172197986
1469299,205.98650172197986
1129687,209.70304535172517
1362599,209.70304535172517
1245170,324.2923527218575
1098570,207.283883392346
1452600,207.283883392346
1194207,207.283883392346
1023619,241.779354143837
1254600,241.779354143837
1157094,241.779354143837
1165391,212.67958997759433
1131248,212.67958997759433
1383646,209.70304535172517
1288250,209.70304535172517
1476141,209.70304535172517
1401237,205.98650172197986
1383510,205.98650172197986
1433607,205.98650172197986
1098207,337.1635339468061
1453624,337.1635339468061
1089046,235.9770854116144
1306954,208.80196602668383
1413179,208.80196602668383
1379869,208.80196602668383
1037218,205.08542239693855
1247919,205.08542239693855
1097438,205.08542239693855
1441938,234.43222019409436
1060769,234.43222019409436
1409283,234.43222019409436
1397517,211.778510652553
1220386,211.778510652553
1297481,211.778510652553
1309280,222.072627703119
1013813,222.072627703119
1087803,222.072627703119
1256077,211.778510652553
1328392,211.778510652553
1197947,208.80196602668383
1134877,208.80196602668383
1149222,208.80196602668383
1321757,336.97201292199424
1364052,227.1939177156487
1346914,331.98221207534095
1343936,314.7053770127102
1284997,314.7053770127102
1443980,314.7053770127102
1272226,205.08542239693855
1267791,205.08542239693855
1049345,205.08542239693855
1300007,208.80196602668383
1220471,208.80196602668383
1486124,208.80196602668383
1183373,206.44773382826475
1076787,206.44773382826475
1218918,206.44773382826475
1351627,240.86125833814145
1333350,240.86125833814145
1312936,240.86125833814145
1477543,211.778510652553
1408514,211.778510652553
1256773,211.778510652553
1174904,208.80196602668383
1392815,208.80196602668383
1389126,208.80196602668383
1074816,205.08542239693855
1124612,205.08542239693855
1318251,205.08542239693855
1089252,235.0673996251186
1396463,235.0673996251186
1289632,235.0673996251186
1083889,209.70304535172517
1121896,209.70304535172517
1004866,209.70304535172517
1234436,205.98650172197986
1311318,205.98650172197986
1476647,205.98650172197986
1419834,336.52835451578187
1188670,235.34190598059018
1260238,235.34190598059018
1263791,212.67958997759433
1070835,212.67958997759433
1433069,212.67958997759433
1349084,222.24645142507242
1360259,222.24645142507242
1022475,222.24645142507242
1037167,212.67958997759433
1492031,212.67958997759433
1057541,212.67958997759433
1483675,209.70304535172517
1463966,209.70304535172517
1474096,337.8885960299994
1440771,228.08695299562837
1452763,332.9444360392431
1382621,315.83822106689666
1035365,315.83822106689666
1355984,315.83822106689666
1140520,205.98650172197986
1168148,241.779354143837
1052343,241.779354143837
1370827,241.779354143837
1055728,212.67958997759433
1053449,212.67958997759433
1368579,212.67958997759433
1208370,209.70304535172517
1027455,209.70304535172517
1147326,209.70304535172517
1203029,205.98650172197986
1389643,205.98650172197986
1482071,205.98650172197986
1411487,235.9770854116144
1043533,235.9770854116144
1294351,235.9770854116144
1409427,209.70304535172517
1000264,209.70304535172517
1016463,209.70304535172517
1224218,205.98650172197986
1485114,205.98650172197986
1006410,205.98650172197986
1221242,235.34190598059018
1031339,336.52835451578187
1153545,235.34190598059018
1182144,212.67958997759433
1194788,212.67958997759433
1082828,212.67958997759433
1265773,222.24645142507242
1154515,222.24645142507242
1105986,222.24645142507242
1293017,212.67958997759433
1272587,212.67958997759433
1027143,209.70304535172517
1179146,209.70304535172517
1342337,209.70304535172517
1269746,228.08695299562837
1369030,315.83822106689666
1109605,315.83822106689666
1099603,315.83822106689666
1319113,205.98650172197986
1155697,205.98650172197986
1218892,241.779354143837
1493357,241.779354143837
1202597,241.779354143837
1116108,212.67958997759433
1229780,212.67958997759433
1391127,212.67958997759433
1085957,209.70304535172517
1267409,209.70304535172517
1245159,205.98650172197986
1378973,205.98650172197986
1079844,235.9770854116144
1024089,235.9770854116144
1463712,235.9770854116144
1268331,208.80196602668383
1058344,208.80196602668383
1417277,208.80196602668383
1056035,205.08542239693855
1343254,205.08542239693855
1262833,205.08542239693855
1272751,234.43222019409436
1013213,234.43222019409436
1263405,234.43222019409436
1204818,211.778510652553
1333742,211.778510652553
1043262,211.778510652553
1449237,222.072627703119
1080908,222.072627703119
1073524,222.072627703119
1196482,211.778510652553
1068138,211.778510652553
1320427,211.778510652553
1184166,208.80196602668383
1228572,208.80196602668383
1075131,208.80196602668383
1128915,336.97201292199424
1182843,227.1939177156487
1094044,314.7053770127102
1209858,314.7053770127102
1222963,314.7053770127102
1037477,205.08542239693855
1001694,205.08542239693855
1054299,205.08542239693855
1371044,240.86125833814145
1254718,240.86125833814145
1086268,240.86125833814145
1003757,211.778510652553
1448276,211.778510652553
1489645,323.39075639249006
1491279,208.80196602668383
1408337,208.80196602668383
1360068,205.08542239693855
1316400,205.08542239693855
1110618,205.08542239693855
1146271,235.0673996251186
1474849,235.0673996251186
1352055,235.0673996251186
1245977,207.2832722579842
1165288,207.2832722579842
1081099,207.2832722579842
1441467,203.66514560967687
1336838,233.2981886259443
1106150,233.2981886259443
1190084,210.36726253843335
1232610,210.36726253843335
1321845,210.36726253843335
1159511,220.72003603486138
1441739,220.72003603486138
1096623,220.72003603486138
1474925,207.2832722579842
1118719,207.2832722579842
1297074,225.7576227409313
1054861,313.87194606477925
1208736,313.87194606477925
1161439,313.87194606477925
1282737,239.46702670467613
1194305,239.46702670467613
1353044,239.46702670467613
1063225,210.36726253843335
1116078,207.2832722579842
1075416,203.66514560967687
1088172,203.66514560967687
1320248,233.99253083842663
1271591,233.99253083842663
1127237,233.99253083842663
1243020,209.70304535172517
1416839,209.70304535172517
1172788,209.70304535172517
1473056,205.98650172197986
1060753,205.98650172197986
1053540,235.34190598059018
1261815,336.52835451578187
1489999,235.34190598059018
1133739,212.67958997759433
1384693,212.67958997759433
1072117,222.24645142507242
1023989,222.24645142507242
1183974,222.24645142507242
1171351,209.70304535172517
1004475,209.70304535172517
1080300,337.8885960299994
1164653,228.08695299562837
1444590,228.08695299562837
1169717,315.83822106689666
1399692,315.83822106689666
1393811,315.83822106689666
1177147,205.98650172197986
1455218,205.98650172197986
1478944,241.779354143837
1415824,241.779354143837
1041241,241.779354143837
1045506,212.67958997759433
1210059,209.70304535172517
1139397,209.70304535172517
1008295,205.98650172197986
1406978,205.98650172197986
1470180,205.98650172197986
1326956,235.9770854116144
1268964,235.9770854116144
1267165,209.70304535172517
1414458,209.70304535172517
1105486,209.70304535172517
1246396,205.98650172197986
1223814,205.98650172197986
1208097,205.98650172197986
1426257,235.34190598059018
1402266,235.34190598059018
1273610,336.52835451578187
1082679,212.67958997759433
1061395,212.67958997759433
1448891,212.67958997759433
1121802,222.24645142507242
1017920,222.24645142507242
1220913,222.24645142507242
1201769,212.67958997759433
1214790,212.67958997759433
1055980,212.67958997759433
1143296,209.70304535172517
1161381,209.70304535172517
1049400,209.70304535172517
1388858,337.8885960299994
1367157,228.08695299562837
1056911,228.08695299562837
1363870,315.83822106689666
1206999,315.83822106689666
1220962,315.83822106689666
1244866,205.98650172197986
1161719,205.98650172197986
1492231,209.70304535172517
1492759,209.70304535172517
1408726,209.70304535172517
1337818,207.283883392346
1136894,207.283883392346
1050836,207.283883392346
1157808,241.779354143837
1438743,241.779354143837
1092027,241.779354143837
1286976,212.67958997759433
1244383,212.67958997759433
1220086,212.67958997759433
1014137,209.70304535172517
1460613,209.70304535172517
1269949,209.70304535172517
1022949,205.98650172197986
1118546,205.98650172197986
1006832,235.9770854116144
1461216,235.9770854116144
1333438,235.9770854116144
1014151,321.73426680555707
1196661,321.73426680555707
1072688,207.2832722579842
1161832,203.66514560967687
1146287,203.66514560967687
1329636,203.66514560967687
1113345,233.2981886259443
1079296,233.2981886259443
1245711,233.2981886259443
1312378,210.36726253843335
1280461,210.36726253843335
1132214,210.36726253843335
1013410,220.72003603486138
1315890,220.72003603486138
1453825,220.72003603486138
1137590,210.36726253843335
1046820,210.36726253843335
1100813,210.36726253843335
1213133,207.2832722579842
1119887,207.2832722579842
1339495,335.59306176588865
1172173,225.7576227409313
1250692,330.4938104528449
1000962,313.87194606477925
1122867,313.87194606477925
1367068,313.87194606477925
1181254,203.66514560967687
1411654,207.2832722579842
1154407,207.2832722579842
1477833,204.9497849344234
1422724,204.9497849344234
1112704,239.46702670467613
1346146,239.46702670467613
1108405,239.46702670467613
1194904,207.2832722579842
1448084,207.2832722579842
1266676,203.66514560967687
1099057,203.66514560967687
1188584,233.99253083842663
1230753,233.99253083842663
1237054,233.99253083842663
1161084,208.80196602668383
1401228,208.80196602668383
1493372,208.80196602668383
1395665,205.08542239693855
1002279,205.08542239693855
1424621,205.08542239693855
1256602,335.5494800453637
1390004,335.5494800453637
1146927,234.43222019409436
1057232,211.778510652553
1319822,211.778510652553
1353668,211.778510652553
1157084,222.072627703119
1115935,222.072627703119
1033089,222.072627703119
1090029,211.778510652553
1464617,211.778510652553
1209279,211.778510652553
1039223,208.80196602668383
1152313,208.80196602668383
1198253,208.80196602668383
1356983,336.97201292199424
1375236,227.1939177156487
1276289,331.98221207534095
1188533,314.7053770127102
1163547,314.7053770127102
1089771,314.7053770127102
1449997,205.08542239693855
1261700,205.08542239693855
1098789,205.08542239693855
1119881,240.86125833814145
1174890,240.86125833814145
1194658,240.86125833814145
1354710,211.778510652553
1276097,211.778510652553
1451749,211.778510652553
1260659,208.80196602668383
1342195,208.80196602668383
1177959,208.80196602668383
1346194,205.08542239693855
1081095,205.08542239693855
1228200,205.08542239693855
1400215,235.0673996251186
1101987,235.0673996251186
1280892,235.0673996251186
1207745,209.70304535172517
1158313,209.70304535172517
1326014,209.70304535172517
1040372,205.98650172197986
1405754,205.98650172197986
1251759,205.98650172197986
1094372,235.34190598059018
1113898,235.34190598059018
1351735,235.34190598059018
1305756,212.67958997759433
1144073,212.67958997759433
1219445,212.67958997759433
1399854,222.24645142507242
1077708,222.24645142507242
1136982,222.24645142507242
1168044,212.67958997759433
1301176,212.67958997759433
1045879,209.70304535172517
1375132,209.70304535172517
1224442,209.70304535172517
1195553,337.8885960299994
1486052,228.08695299562837
1406304,228.08695299562837
1003371,315.83822106689666
1447908,315.83822106689666
1022766,315.83822106689666
1359162,205.98650172197986
1149541,205.98650172197986
1389512,205.98650172197986
1294598,241.779354143837
1187407,241.779354143837
1151085,241.779354143837
1262007,212.67958997759433
1273205,212.67958997759433
1098767,212.67958997759433
1328665,209.70304535172517
1207902,209.70304535172517
1110134,209.70304535172517
1135750,205.98650172197986
1404904,205.98650172197986
1252213,205.98650172197986
1471895,337.1635339468061
1370308,235.9770854116144
1488744,235.9770854116144
1312130,209.70304535172517
1432207,209.70304535172517
1067574,209.70304535172517
1497576,205.98650172197986
1173597,205.98650172197986
1463356,205.98650172197986
1476005,336.52835451578187
1226297,336.52835451578187
1312818,235.34190598059018
1170077,212.67958997759433
1132041,212.67958997759433
1144962,212.67958997759433
1180712,222.24645142507242
1420842,222.24645142507242
1048319,222.24645142507242
1062167,212.67958997759433
1281864,212.67958997759433
1310639,212.67958997759433
1316568,209.70304535172517
1470598,209.70304535172517
1126729,337.8885960299994
1187117,228.08695299562837
1231315,228.08695299562837
1193778,315.83822106689666
1497770,315.83822106689666
1296043,315.83822106689666
1109033,241.779354143837
1253619,241.779354143837
1015055,241.779354143837
1323954,324.2923527218575
1236535,209.70304535172517
1291602,205.98650172197986
1034239,205.98650172197986
1487244,235.9770854116144
1432981,235.9770854116144
1413500,235.9770854116144
1240615,323.39075639249006
1125250,323.39075639249006
1049986,323.39075639249006
1432590,205.08542239693855
1064865,205.08542239693855
1462054,205.08542239693855
1175329,234.43222019409436
1231504,234.43222019409436
1310137,234.43222019409436
1176123,211.778510652553
1267634,211.778510652553
1397808,211.778510652553
1489068,222.072627703119
1399261,222.072627703119
1057026,222.072627703119
1157087,211.778510652553
1221970,211.778510652553
1055041,208.80196602668383
1378097,208.80196602668383
1154169,208.80196602668383
1062376,336.97201292199424
1181839,227.1939177156487
1276632,331.98221207534095
1388270,314.7053770127102
1171130,314.7053770127102
1242759,314.7053770127102
1035528,205.08542239693855
1232845,205.08542239693855
1133643,205.08542239693855
1020633,208.80196602668383
1137724,208.80196602668383
1418017,208.80196602668383
1129706,206.44773382826475
1414426,206.44773382826475
1443244,206.44773382826475
1336913,240.86125833814145
1216868,240.86125833814145
1074099,240.86125833814145
1005733,211.778510652553
1187232,211.778510652553
1315006,323.39075639249006
1429640,323.39075639249006
1193124,323.39075639249006
1321067,315.3177870616089
1020914,205.08542239693855
1464172,205.08542239693855
1012356,235.0673996251186
1048213,235.0673996251186
1414658,235.0673996251186
1067356,324.2923527218575
1402145,324.2923527218575
1205618,324.2923527218575
1102348,205.98650172197986
1439251,205.98650172197986
1141169,205.98650172197986
1429174,235.34190598059018
1360530,235.34190598059018
1078717,235.34190598059018
1034750,212.67958997759433
1292295,212.67958997759433
1464006,212.67958997759433
1207416,222.24645142507242
1081039,222.24645142507242
1038600,222.24645142507242
1434474,212.67958997759433
1420970,212.67958997759433
1493390,209.70304535172517
1062042,209.70304535172517
1407930,209.70304535172517
1309366,337.8885960299994
1494106,228.08695299562837
1253128,332.9444360392431
1230871,315.83822106689666
1103899,315.83822106689666
1178356,315.83822106689666
1270686,205.98650172197986
1461376,205.98650172197986
1055872,205.98650172197986
1027667,209.70304535172517
1150000,209.70304535172517
1035466,209.70304535172517
1015226,207.283883392346
1004410,207.283883392346
1225216,241.779354143837
1261758,241.779354143837
1009224,241.779354143837
1164468,212.67958997759433
1234697,209.70304535172517
1072809,209.70304535172517
1405077,324.2923527218575
1133718,205.98650172197986
1090779,205.98650172197986
1220305,205.98650172197986
1455516,235.9770854116144
1077080,235.9770854116144
1381871,235.9770854116144
1497941,209.70304535172517
1405281,209.70304535172517
1184133,209.70304535172517
1297493,205.98650172197986
1351826,205.98650172197986
1351915,205.98650172197986
1303502,235.34190598059018
1103552,235.34190598059018
1074755,235.34190598059018
1054413,212.67958997759433
1100592,212.67958997759433
1265971,212.67958997759433
1062386,222.24645142507242
1005415,222.24645142507242
1454684,222.24645142507242
1098324,212.67958997759433
1463531,212.67958997759433
1128843,212.67958997759433
1200592,209.70304535172517
1337305,209.70304535172517
1130901,209.70304535172517
1101312,337.8885960299994
1423243,228.08695299562837
1358603,332.9444360392431
1040493,315.83822106689666
1023439,315.83822106689666
1402530,315.83822106689666
1148734,205.98650172197986
1115378,205.98650172197986
1138163,241.779354143837
1089398,241.779354143837
1111393,241.779354143837
1441237,212.67958997759433
1073593,212.67958997759433
1353069,212.67958997759433
1237302,209.70304535172517
1068099,209.70304535172517
1296768,209.70304535172517
1407946,205.98650172197986
1341469,205.98650172197986
1099372,205.98650172197986
1310892,235.9770854116144
1190768,235.9770854116144
1070732,235.9770854116144
1249505,207.2832722579842
1235991,207.2832722579842
1260972,207.2832722579842
1207552,203.66514560967687
1043700,203.66514560967687
1311764,203.66514560967687
1387118,334.30340000771764
1193391,233.2981886259443
1091807,233.2981886259443
1240478,210.36726253843335
1494088,210.36726253843335
1347537,210.36726253843335
1102292,220.72003603486138
1088345,220.72003603486138
1446214,220.72003603486138
1033631,207.2832722579842
1291932,207.2832722579842
1048558,225.7576227409313
1374367,330.4938104528449
1379701,313.87194606477925
1324376,313.87194606477925
1000116,313.87194606477925
1213448,203.66514560967687
1246867,239.46702670467613
1414636,239.46702670467613
1390449,239.46702670467613
1440242,207.2832722579842
1382211,207.2832722579842
1248175,207.2832722579842
1395486,203.66514560967687
1222155,203.66514560967687
1031664,233.99253083842663
1022670,233.99253083842663
1280365,233.99253083842663
1034558,207.2832722579842
1147078,207.2832722579842
1459822,207.2832722579842
1099677,233.2981886259443
1348084,233.2981886259443
1220274,233.2981886259443
1209309,210.36726253843335
1184750,210.36726253843335
1190011,220.72003603486138
1319480,220.72003603486138
1305176,220.72003603486138
1251039,207.2832722579842
1312629,313.87194606477925
1031682,313.87194606477925
1034125,313.87194606477925
1046291,207.2832722579842
1444323,239.46702670467613
1317716,239.46702670467613
1057421,239.46702670467613
1428458,233.99253083842663
1348068,233.99253083842663
1380958,233.99253083842663
1001797,209.70304535172517
1207458,209.70304535172517
1252167,209.70304535172517
1402459,205.98650172197986
1336623,205.98650172197986
1092234,205.98650172197986
1276698,235.34190598059018
1014174,235.34190598059018
1389987,235.34190598059018
1176492,212.67958997759433
1248265,212.67958997759433
1045510,212.67958997759433
1045443,222.24645142507242
1099568,222.24645142507242
1295338,222.24645142507242
1207102,212.67958997759433
1391315,212.67958997759433
1251276,212.67958997759433
1003702,209.70304535172517
1371347,209.70304535172517
1495432,209.70304535172517
1427121,337.8885960299994
1314783,228.08695299562837
1358927,228.08695299562837
1465453,315.83822106689666
1183611,315.83822106689666
1272052,315.83822106689666
1363954,205.98650172197986
1409502,205.98650172197986
1030133,209.70304535172517
1363671,209.70304535172517
1035001,209.70304535172517
1410185,207.283883392346
1432211,207.283883392346
1065392,207.283883392346
1373418,241.779354143837
1365940,241.779354143837
1242870,241.779354143837
1231479,212.67958997759433
1404091,212.67958997759433
1181234,209.70304535172517
1085163,209.70304535172517
1436870,209.70304535172517
1254416,205.98650172197986
1471032,205.98650172197986
1334116,205.98650172197986
1347256,235.9770854116144
1311604,235.9770854116144
1063501,235.9770854116144
1025721,208.80196602668383
1276142,208.80196602668383
1060806,208.80196602668383
1071661,205.08542239693855
1498066,205.08542239693855
1407735,205.08542239693855
1051651,335.5494800453637
1363995,335.5494800453637
1454364,234.43222019409436
1467138,211.778510652553
1074197,211.778510652553
1230896,211.778510652553
1115906,222.072627703119
1186445,222.072627703119
1478644,222.072627703119
1096482,211.778510652553
1429191,211.778510652553
1257617,211.778510652553
1440883,208.80196602668383
1021872,208.80196602668383
1154559,208.80196602668383
1095162,336.97201292199424
1300311,227.1939177156487
1389878,331.98221207534095
1412672,314.7053770127102
1155036,314.7053770127102
1112459,314.7053770127102
1133681,205.08542239693855
1218617,205.08542239693855
1190145,205.08542239693855
1262383,240.86125833814145
1331957,240.86125833814145
1481626,240.86125833814145
1134995,211.778510652553
1285263,211.778510652553
1106138,211.778510652553
1175167,208.80196602668383
1205164,208.80196602668383
1483833,208.80196602668383
1496897,205.08542239693855
1074105,205.08542239693855
1465377,205.08542239693855
1106879,235.0673996251186
1150467,235.0673996251186
1116996,235.0673996251186
1185434,209.70304535172517
1266519,209.70304535172517
1353114,209.70304535172517
1129265,205.98650172197986
1252749,205.98650172197986
1162104,205.98650172197986
1193418,235.34190598059018
1284837,235.34190598059018
1363184,235.34190598059018
1191468,212.67958997759433
1078789,212.67958997759433
1136805,212.67958997759433
1405386,222.24645142507242
1114322,222.24645142507242
1350211,222.24645142507242
1278837,212.67958997759433
1172455,212.67958997759433
1478221,212.67958997759433
1098408,209.70304535172517
1091951,209.70304535172517
1099622,209.70304535172517
1139472,337.8885960299994
1061430,228.08695299562837
1258982,228.08695299562837
1405793,315.83822106689666
1494572,315.83822106689666
1023532,315.83822106689666
1088540,205.98650172197986
1350522,205.98650172197986
1062543,209.70304535172517
1123146,209.70304535172517
1335657,209.70304535172517
1336480,207.283883392346
1334472,207.283883392346
1223905,207.283883392346
1106947,241.779354143837
1268382,241.779354143837
1410375,241.779354143837
1480252,212.67958997759433
1270897,212.67958997759433
1171323,209.70304535172517
1347721,209.70304535172517
1195122,209.70304535172517
1160060,205.98650172197986
1103877,205.98650172197986
1227192,205.98650172197986
1225674,235.9770854116144
1435797,235.9770854116144
1364079,235.9770854116144
1306281,207.2832722579842
1299709,207.2832722579842
1299648,207.2832722579842
1191925,203.66514560967687
1303294,203.66514560967687
1276615,203.66514560967687
1347235,334.30340000771764
1433729,233.2981886259443
1442624,233.2981886259443
1136999,210.36726253843335
1419217,210.36726253843335
1314342,220.72003603486138
1429773,220.72003603486138
1267876,220.72003603486138
1387167,207.2832722579842
1173342,225.7576227409313
1186948,330.4938104528449
1233252,313.87194606477925
1066977,313.87194606477925
1152418,313.87194606477925
1124445,203.66514560967687
1026138,239.46702670467613
1332514,239.46702670467613
1468716,239.46702670467613
1287492,207.2832722579842
1206863,207.2832722579842
1398867,203.66514560967687
1055136,203.66514560967687
1118702,203.66514560967687
1359875,233.99253083842663
1107202,233.99253083842663
1296158,233.99253083842663
1470774,209.70304535172517
1117544,209.70304535172517
1151189,209.70304535172517
1186842,316.2193833909764
1398197,205.98650172197986
1083741,205.98650172197986
1037042,235.34190598059018
1088465,235.34190598059018
1451012,235.34190598059018
1227620,212.67958997759433
1102512,212.67958997759433
1234887,212.67958997759433
1128433,222.24645142507242
1444037,222.24645142507242
1015740,222.24645142507242
1346922,212.67958997759433
1102942,212.67958997759433
1174075,209.70304535172517
1108936,209.70304535172517
1412117,209.70304535172517
1014965,460.0944532938391
1418316,228.08695299562837
1472488,228.08695299562837
1019856,315.83822106689666
1175542,315.83822106689666
1013232,315.83822106689666
1321001,209.70304535172517
1100828,209.70304535172517
1068732,209.70304535172517
1386147,207.283883392346
1410568,207.283883392346
1471314,241.779354143837
1143781,241.779354143837
1010375,241.779354143837
1144387,212.67958997759433
1229377,212.67958997759433
1095558,212.67958997759433
1478260,209.70304535172517
1438799,209.70304535172517
1359239,209.70304535172517
1097687,205.98650172197986
